"Rep","Acceptance","Likelihood1","Likelihood2","LikelihoodDelta","TruePeak","TrueGamma","TruePhi","TruePsi","Cases","TreeSize","PercentTrajCaptured","GammaMean","GammaLower95","GappaUpper95","PhiMean","PhiLower95","PhiUpper95","PsiMean","PsiLower95","PsiUpper95","GammaCalibration1","PhiCalibration1","PsiCalibration1","GammaCalibration2","PhiCalibration2","PsiCalibration2","RunTime","Batch"
276,0.3375,-392.635067782385,-391.976993766901,0.658074015484317,2140,0.099949449,0.027406108,0.00098299,1891,68,0.242105263157895,0.206019444572057,0.206019444572057,0.206019444572057,0.0252214412012087,0.0252214412012087,0.0252214412012087,0.000927328196208741,0.000927328196208741,0.000927328196208741,0,0.368421052631579,0.421052631578947,0,0.631578947368421,0.736842105263158,423946311625,"4"
277,0.582499999999999,-286.784631903003,-286.372491752532,0.412140150470066,1042,0.191324407,0.025140877,0.001703223,768,52,0.397959183673469,0.178587760480185,0.178587760480185,0.178587760480185,0.025057178784747,0.025057178784747,0.025057178784747,0.00145729146147306,0.00145729146147306,0.00145729146147306,0.473684210526316,0.789473684210526,0.157894736842105,0.789473684210526,1,0.31578947368421,342464530666,"4"
278,0.00849999999999999,-153.117865805287,-255.417490060627,102.299624255339,1422,0.15918747,0.012797409,0.000600455,459,22,0.183908045977011,0.0484916948974307,0.0484916948974307,0.0484916948974307,0.0250208303692243,0.0250208303692243,0.0250208303692243,0.00103350649111415,0.00103350649111415,0.00103350649111415,0,0,0,0,0,0,166699624667,"4"
279,0.647,-95.7925267022405,-96.2918981748057,0.499371472565215,1297,0.174700305,0.006663653,0.000380167,252,14,0.638297872340426,0.174601756583888,0.174601756583888,0.174601756583888,0.0185359303482289,0.0185359303482289,0.0185359303482289,0.000917294476521739,0.000917294476521739,0.000917294476521739,0.789473684210526,0.0526315789473684,0.0526315789473684,1,0.0526315789473684,0.0526315789473684,238560466792,"4"
280,0.434000000000001,-197.830185799512,-199.683237714051,1.8530519145398,1679,0.169012734,0.01235895,0.000820041,541,36,0.97,0.169321419888586,0.169321419888586,0.169321419888586,0.0144214837362716,0.0144214837362716,0.0144214837362716,0.000908488433455873,0.000908488433455873,0.000908488433455873,0.736842105263158,0.736842105263158,0.894736842105263,1,0.631578947368421,0.736842105263158,300864990166,"4"
281,0.533,-261.531183622911,-262.26739437214,0.736210749228349,986,0.184819839,0.03140925,0.001519314,952,46,0.414141414141414,0.181553608694935,0.181553608694935,0.181553608694935,0.02366254745084,0.02366254745084,0.02366254745084,0.00102584807196119,0.00102584807196119,0.00102584807196119,0.631578947368421,0.0526315789473684,0,0.947368421052631,0,0,293092223291,"4"
282,0.1065,-4163.53342292301,-4163.31088278165,0.22254014135433,8182,1.79e-05,0.014238574,0.001380147,6153,597,0.114583333333333,0.190792071019003,0.190792071019003,0.190792071019003,0.00937030831742012,0.00937030831742012,0.00937030831742012,0.000935933754854751,0.000935933754854751,0.000935933754854751,0,0.0526315789473684,0.0526315789473684,0,0,0,1641953258833,"4"
283,0.5,-162.004228835556,-161.066430997024,0.937797838532077,2394,0.106520433,0.021736575,0.000381615,1485,26,0.343434343434343,0.158787549602556,0.158787549602556,0.158787549602556,0.0232535422118714,0.0232535422118714,0.0232535422118714,0.000401952580210983,0.000401952580210983,0.000401952580210983,0.0526315789473684,0.894736842105263,0.684210526315789,0.31578947368421,0.842105263157894,0.894736842105263,321908149667,"4"
284,0.253000000000007,-832.951639013674,-280.676732458709,552.274906554965,5420,0.051312207,0.008251109,0.000284506,1383,48,0.75,0.139704336489855,0.139704336489855,0.139704336489855,0.0165137699053198,0.0165137699053198,0.0165137699053198,0.000721547169452025,0.000721547169452025,0.000721547169452025,0,0.157894736842105,0.0526315789473684,0,0,0,311705346875,"4"
285,0.2975,-853.812576022115,-853.763662213222,0.04891380889228,3124,0.089374571,0.040939604,0.002067524,2877,145,0.373737373737374,0.203064500103532,0.203064500103532,0.203064500103532,0.0296776933402947,0.0296776933402947,0.0296776933402947,0.00142618757449553,0.00142618757449553,0.00142618757449553,0,0,0,0,0,0,609637973833,"4"
286,0.224999999999999,-1348.15047362082,-1274.44803512533,73.7024384954946,4150,0.0666598,0.018968105,0.001779511,2191,206,0.363636363636364,0.122831486648081,0.122831486648081,0.122831486648081,0.0208623763457069,0.0208623763457069,0.0208623763457069,0.0014652600602781,0.0014652600602781,0.0014652600602781,0.105263157894737,0.421052631578947,0.368421052631579,0.105263157894737,0.842105263157894,0.31578947368421,705102088500,"4"
287,0.412500000000001,-210.82051507754,-210.637234807468,0.183280270072402,1339,0.178148069,0.021946806,0.000961983,851,37,0.821782178217822,0.1821443003492,0.1821443003492,0.1821443003492,0.0252073069699716,0.0252073069699716,0.0252073069699716,0.00105555303218765,0.00105555303218765,0.00105555303218765,0.789473684210526,0.684210526315789,0.631578947368421,0.947368421052631,0.473684210526316,0.684210526315789,312289972500,"4"
288,0.220500000000004,-103.794578563961,-353.011462623892,249.216884059931,838,0.18625269,0.02550877,0.000398589,782,12,0.84,0.102813543964331,0.102813543964331,0.102813543964331,0.0182121501231697,0.0182121501231697,0.0182121501231697,0.00110705689618947,0.00110705689618947,0.00110705689618947,0.263157894736842,0.31578947368421,0,0.421052631578947,0.578947368421053,0,254069758875,"4"
289,0.5895,-146.229292322316,-146.402257357797,0.172965035480814,2539,0.109517121,0.012086684,0.00032343,888,24,0.5,0.165135928643106,0.165135928643106,0.165135928643106,0.0127485030530862,0.0127485030530862,0.0127485030530862,0.000380967717819466,0.000380967717819466,0.000380967717819466,0,0.736842105263158,0.736842105263158,0.105263157894737,0.894736842105263,0.684210526315789,339777023916,"4"
290,0.334999999999999,-296.206402039453,-296.932237025776,0.725834986322241,2128,0.144121987,0.024320056,0.000942954,1204,47,0.38,0.208657661100905,0.208657661100905,0.208657661100905,0.0222388142388149,0.0222388142388149,0.0222388142388149,0.000864161440995648,0.000864161440995648,0.000864161440995648,0.0526315789473684,0.789473684210526,0.842105263157894,0.105263157894737,0.684210526315789,0.736842105263158,340140698917,"4"
